name,province,latitude,longitude
Farra d'Isonzo,GO,45.900000,13.516667
Fiume Veneto,PN,45.933333,12.733333
Fiumicello Villa V.,UD,45.792009,13.411658
Flaibano,UD,46.050000,12.983333
Fogliano Redipuglia,GO,45.866667,13.483333
Fontanafredda,PN,45.966667,12.566667
Forgaria nel Friuli,UD,46.216667,12.966667
Forni Avoltri,UD,46.586831,12.776908
Forni di Sopra,UD,46.420227,12.585596
Forni di Sotto,UD,46.400000,12.666667
Frisanco,PN,46.216667,12.733333
Gemona del Friuli,UD,46.274050,13.122370
Gonars,UD,45.900000,13.233333
Gorizia,GO,45.935200,13.619300
Gradisca d'Isonzo,GO,45.883333,13.500000
Grado,GO,45.683333,13.400000
Grimacco,UD,46.155540,13.569660
Latisana,UD,45.783333,13.000000
Lauco,UD,46.424042,12.933029
Lestizza,UD,45.950000,13.133333
Lignano Sabbiadoro,UD,45.655000,13.093056
Lusevera,UD,46.266667,13.266667
Magnano in Riviera,UD,46.233333,13.166667
Majano,UD,46.183333,13.066667
Malborghetto Valbruna,UD,46.497849,13.433150
Maniago,PN,46.166667,12.716667
Manzano,UD,45.983333,13.383333
Marano Lagunare,UD,45.766667,13.166667
Mariano del Friuli,GO,45.916667,13.466667
Martignacco,UD,46.100000,13.133333
Medea,GO,45.916667,13.416667
Meduno,PN,46.216667,12.800000
Mereto di Tomba,UD,46.050000,13.033333
Moggio Udinese,UD,46.409703,13.195143
Moimacco,UD,46.100000,13.383333
Monfalcone,GO,45.800000,13.533333
Monrupino,TS,45.717812,13.797445
Montenars,UD,46.250000,13.183333
Montereale Valcellina,PN,46.166667,12.666667
Moraro,GO,45.933333,13.500000
Morsano al Tagliamento,PN,45.858333,12.927778
Mortegliano,UD,45.950000,13.166667
Moruzzo,UD,46.116667,13.116667
Mossa,GO,45.937900,13.553200
Muggia,TS,45.600000,13.766667
Muzzana del Turgnano,UD,45.816667,13.133333
Nimis,UD,46.200278,13.265000
Osoppo,UD,46.250000,13.083333
Ovaro,UD,46.482943,12.865389
Pagnacco,UD,46.116667,13.183333
Palazzolo dello Stella,UD,45.800000,13.083333
Palmanova,UD,45.900000,13.316667
Paluzza,UD,46.530815,13.018207
Pasian di Prato,UD,46.050000,13.200000
Pasiano di Pordenone,PN,45.868610,12.644440
Paularo,UD,46.530346,13.116561
Pavia di Udine,UD,46.000000,13.300000
Pinzano al Tagliamento,PN,46.183056,12.945278
Pocenia,UD,45.836389,13.101667
Polcenigo,PN,46.033333,12.500000
Pontebba,UD,46.506531,13.306426
Porcia,PN,45.966667,12.616667
Pordenone,PN,45.962600,12.656300
Porpetto,UD,45.850000,13.216667
Povoletto,UD,46.116667,13.283333
Pozzuolo del Friuli,UD,45.968056,13.196944
Pradamano,UD,46.033333,13.300000
Prata di Pordenone,PN,45.894444,12.588611
Prato Carnico,UD,46.520306,12.797248
Pravisdomini,PN,45.816667,12.683333
Precenicco,UD,45.756803,13.059668
Premariacco,UD,46.066667,13.400000
Preone,UD,46.400000,12.866667
Prepotto,UD,46.045220,13.479210
Pulfero,UD,46.173333,13.484444
Ragogna,UD,46.173522,12.982420
Ravascletto,UD,46.522936,12.922115
Raveo,UD,46.434428,12.871113
Reana del Rojale,UD,46.150000,13.233333
Remanzacco,UD,46.083333,13.316667
Resia,UD,46.373884,13.304364
Resiutta,UD,46.373718,13.231267
Rigolato,UD,46.552831,12.852110
Rive d'Arcano,UD,46.133333,13.033333
Rivignano Teor,UD,45.879700,13.042500
Romans d'Isonzo,GO,45.883333,13.433333
Ronchi dei Legionari,GO,45.833333,13.500000
Ronchis,UD,45.823637,13.006000
Roveredo in Piano,PN,46.016667,12.616667
Ruda,UD,45.833333,13.400000
Sacile,PN,45.954120,12.502740
Sagrado,GO,45.879632,13.514439
San Canzian d'Isonzo,GO,45.800000,13.466667
San Daniele del Friuli,UD,46.150000,13.016667
San Dorligo della Valle,TS,45.622500,13.857778
San Floriano del Collio,GO,45.983333,13.583333
San Giorgio della R.,PN,46.057331,12.884974
San Giorgio di Nogaro,UD,45.833333,13.200000
San Giovanni al N.,UD,45.977920,13.401081
San Leonardo,UD,46.118611,13.531389
San Lorenzo Isontino,GO,45.933333,13.533333
San Martino al T.,PN,45.923219,12.838879
San Pier d'Isonzo,GO,45.850000,13.466667
San Pietro al Natisone,UD,46.130000,13.487222
San Quirino,PN,46.034110,12.678460
San Vito al Tagliamento,PN,45.915278,12.855556
San Vito al Torre,UD,45.900000,13.366667
San Vito di Fagagna,UD,46.083333,13.066667
Santa Maria la Longa,UD,45.933611,13.290000
Sappada,UD,46.565539,12.680258
Sauris,UD,46.465366,12.708717
Savogna,UD,46.159444,13.533333
Savogna d'Isonzo,GO,45.916667,13.583333
Sedegliano,UD,46.013889,12.974722
Sequals,PN,46.166667,12.833333
Sesto al Reghena,PN,45.850000,12.816667
Sgonico,TS,45.733333,13.750000
Socchieve,UD,46.396631,12.848019
Spilimbergo,PN,46.111389,12.901667
Staranzano,GO,45.800000,13.500000
Stregna,UD,46.126944,13.577222
Sutrio,UD,46.512002,12.990757
Taipana,UD,46.250000,13.333333
Talmassons,UD,45.933333,13.116667
Tarcento,UD,46.216667,13.216667
Tarvisio,UD,46.505262,13.578373
Tavagnacco,UD,46.133333,13.216667
Terzo d'Aquileia,UD,45.780752,13.324351
Tolmezzo,UD,46.400000,13.016667
Torreano,UD,46.133333,13.433333
Torviscosa,UD,45.816667,13.283333
Tramonti di Sopra,PN,46.316667,12.800000
Tramonti di Sotto,PN,46.283333,12.800000
Trasaghis,UD,46.283333,13.083333
Travesio,PN,46.197900,12.870000
Treppo Grande,UD,46.200000,13.150000
Treppo Ligosullo,UD,46.533232,13.042915
Tricesimo,UD,46.160500,13.212800
Trieste,TS,45.650278,13.770278
Trivignano Udinese,UD,45.950000,13.333333
Turriaco,GO,45.821463,13.444422
Udine,UD,46.066667,13.233333
Vajont,PN,46.147100,12.696200
Valvasone Arzene,PN,46.002200,12.847700
Varmo,UD,45.883333,12.983333
Venzone,UD,46.330310,13.138250
Verzegnis,UD,46.385147,12.987202
Villa Santina,UD,46.414096,12.920748
Villesse,GO,45.866667,13.433333
Visco,UD,45.900000,13.350000
Vito d'Asio,PN,46.233333,12.933333
Vivaro,PN,46.076560,12.779120
Zoppola,PN,45.966667,12.766667
Zuglio,UD,46.461796,13.026040
