name,province,latitude,longitude
Castelfranco di Sotto,PI,43.700000,10.750000
Castelfranco Piandiscò,AR,43.621266,11.554393
Castell'Azzara,GR,42.772500,11.698611
Castellina in Chianti,SI,43.469167,11.288611
Castellina Marittima,PI,43.412778,10.577222
Castelnuovo Berardenga,SI,43.347222,11.504167
Castelnuovo di G.,LU,44.110022,10.411786
Castelnuovo di Val di Cecina,PI,43.208000,10.906100
Castiglion Fibocchi,AR,43.528889,11.763611
Castiglion Fiorentino,AR,43.343889,11.918889
Castiglione d'Orcia,SI,43.016667,11.616667
Castiglione della P.,GR,42.763625,10.878993
Castiglione di G.,LU,44.149950,10.410897
Cavriglia,AR,43.521567,11.486436
Cecina,LI,43.313889,10.525000
Cerreto Guidi,FI,43.761700,10.877100
Certaldo,FI,43.547778,11.041111
Cetona,SI,42.966667,11.900000
Chianciano Terme,SI,43.066667,11.833333
Chianni,PI,43.481944,10.642778
Chiesina Uzzanese,PT,43.838084,10.716090
Chitignano,AR,43.663333,11.882222
Chiusdino,SI,43.154611,11.084250
Chiusi,SI,43.016667,11.950000
Chiusi della Verna,AR,43.698333,11.936111
Cinigiano,GR,42.890556,11.392500
Civitella in Val di C.,AR,43.417645,11.723338
Civitella Paganico,GR,42.995000,11.281667
Colle di Val d'Elsa,SI,43.422500,11.126667
Collesalvetti,LI,43.600000,10.483333
Comano,MS,44.283333,10.133333
Coreglia Antelminelli,LU,44.064444,10.526389
Cortona,AR,43.275556,11.988056
Crespina Lorenzana,PI,43.587912,10.554653
Dicomano,FI,43.900000,11.533333
Empoli,FI,43.716667,10.950000
Fabbriche di Vergemoli,LU,44.014835,10.391052
Fauglia,PI,43.566667,10.516667
Fiesole,FI,43.800000,11.300000
Figline e Incisa V.,FI,43.621821,11.473651
Filattiera,MS,44.333333,9.933333
Firenze,FI,43.771389,11.254167
Firenzuola,FI,44.119680,11.381850
Fivizzano,MS,44.233333,10.116667
Foiano della Chiana,AR,43.256667,11.816389
Follonica,GR,42.918889,10.761389
Forte dei Marmi,LU,43.950000,10.183333
Fosciandora,LU,44.115833,10.459444
Fosdinovo,MS,44.133333,10.016667
Fucecchio,FI,43.733333,10.800000
Gaiole in Chianti,SI,43.466667,11.433333
Gallicano,LU,44.066667,10.433333
Gambassi Terme,FI,43.533333,10.950000
Gavorrano,GR,42.925000,10.908333
Greve in Chianti,FI,43.583333,11.316667
Grosse,GR,45.768256,8.048886
Guardistallo,PI,43.313611,10.633333
Impruneta,FI,43.685425,11.254394
Isola del Giglio,GR,42.355000,10.905000
Lajatico,PI,43.472222,10.729444
Lamporecchio,PT,43.816667,10.900000
Larciano,PT,43.827880,10.857915
Lastra a Signa,FI,43.766667,11.100000
Laterina Pergine V.,AR,43.508182,11.710259
Licciana Nardi,MS,44.266667,10.033333
Livorno,LI,42.790200,10.340200
Londa,FI,43.852520,11.597546
Loro Ciuffenna,AR,43.586667,11.628611
Lucca,LU,44.017800,10.454400
Lucignano,AR,43.274528,11.746014
Magliano in Toscana,GR,42.598889,11.293056
Manciano,GR,42.587500,11.515000
Marciana,LI,42.783333,10.166667
Marciana Marina,LI,42.800000,10.200000
Marciano della Chiana,AR,43.305833,11.787500
Marliana,PT,43.933333,10.766667
Marradi,FI,44.083333,11.616667
Mas,MS,46.151166,12.128013
Massa e Cozzile,PT,43.916667,10.750000
Massa Marittima,GR,43.050000,10.893611
Massarosa,LU,43.866667,10.333333
Minucciano,LU,44.166667,10.216667
Molazzana,LU,44.066667,10.416667
Monsummano Terme,PT,43.866667,10.816667
Montaione,FI,43.553333,10.911667
Montalcino,SI,43.059167,11.489167
Montale,PT,43.933333,11.016667
Monte Argentario,GR,42.434520,11.119540
Monte San Savino,AR,43.330278,11.730833
Montecarlo,LU,43.850400,10.668600
Montecatini Terme,PT,43.882778,10.771111
Montecatini Val di C.,PI,43.389651,10.742662
Montelupo Fiorentino,FI,43.733333,11.016667
Montemignaio,AR,43.740010,11.620130
Montemurlo,PO,43.927778,11.040000
Montepulciano,SI,43.100000,11.783333
Monterchi,AR,43.489167,12.112222
Monteriggioni,SI,43.366985,11.218036
Monteroni d'Arbia,SI,43.233333,11.416667
Monterotondo Marittimo,GR,43.146111,10.855556
Montescudaio,PI,43.333333,10.633333
Montespertoli,FI,43.650000,11.083333
Montevarchi,AR,43.523397,11.567867
Monteverdi Marittimo,PI,43.183333,10.716667
Monticiano,SI,43.133333,11.183333
Montieri,GR,43.131111,11.016667
Montignoso,MS,44.016667,10.166667
Montopoli in Val d'Arno,PI,43.674444,10.750278
Mulazzo,MS,44.316944,9.890556
Murlo,SI,43.171111,11.392222
Orbetello,GR,42.439444,11.212500
Orciano Pisano,PI,43.500000,10.516667
Ortignano Raggiolo,AR,43.680833,11.749722
Palaia,PI,43.605833,10.772778
Palazzuolo sul Senio,FI,44.116667,11.550000
Peccioli,PI,43.550000,10.716667
Pelago,FI,43.773889,11.504722
Pescaglia,LU,43.966667,10.416667
Pescia,PT,43.901710,10.689781
PI,PI,43.631736,10.332838
Piancastagnaio,SI,42.850000,11.683333
Piazza al Serchio,LU,44.183333,10.300000
Pienza,SI,43.078611,11.678889
Pietrasanta,LU,43.945190,10.218270
Pieve a Nievole,PT,43.878889,10.795000
Pieve Fosciana,LU,44.132778,10.411944
Pieve Santo Stefano,AR,43.672500,12.042222
Piombino,LI,42.934824,10.522120
Pistoia,PT,43.933333,10.916667
Pitigliano,GR,42.634444,11.668333
Podenzana,MS,44.200000,9.950000
Poggibonsi,SI,43.466667,11.150000
Poggio a Caiano,PO,43.815526,11.044002
Pomarance,PI,43.299722,10.873611
Ponsacco,PI,43.616667,10.633333
Pontassieve,FI,43.775000,11.437500
Ponte Buggianese,PT,43.840833,10.747500
Pontedera,PI,43.662500,10.632778
Pontremoli,MS,44.376111,9.879900
Poppi,AR,43.735833,11.761667
Porcari,LU,43.841520,10.616320
Porto Azzurro,LI,42.766667,10.400000
Portoferraio,LI,42.816667,10.316667
Pra,PO,45.440458,12.334778
Pratovecchio Stia,AR,43.801537,11.706735
Quarrata,PT,43.847500,10.983333
Radda in Chianti,SI,43.483333,11.383333
Radicofani,SI,42.900000,11.766667
Radicondoli,SI,43.266667,11.050000
Rapolano Terme,SI,43.283333,11.600000
Reggello,FI,43.683333,11.533333
Rignano sull'Arno,FI,43.723700,11.450700
Rio,LI,42.813444,10.417361
Riparbella,PI,43.366667,10.600000
Roccalbegna,GR,42.786944,11.510000
Roccastrada,GR,43.009722,11.168333
Rosignano Marittimo,LI,43.400000,10.466667
Rufina,FI,43.816667,11.483333
Sambuca Pistoiese,PT,44.105480,10.995390
San Casciano dei Bagni,SI,42.870278,11.876667
San Casciano in Val di Pesa,FI,43.657000,11.185700
San Gimignano,SI,43.467719,11.043221
San Giovanni Valdarno,AR,43.564444,11.532778
San Giuliano Terme,PI,43.762500,10.441389
San Godenzo,FI,43.916667,11.616667
San Marcello Piteglio,PT,44.055556,10.790833
San Miniato,PI,43.683333,10.850000
San Quirico d'Orcia,SI,43.066667,11.600000
San Romano in G.,LU,44.148648,10.369503
San Vincenzo,LI,43.100695,10.538791
Sansepolcro,AR,43.575556,12.143889
Santa Croce sull'Arno,PI,43.720200,10.772700
Santa Fiora,GR,42.831944,11.585278
Santa Luce,PI,43.471430,10.562690
Santa Maria a Monte,PI,43.700000,10.683333
Sarteano,SI,42.983333,11.866667
Sassetta,LI,43.133333,10.650000
Scandicci,FI,43.754444,11.189444
Scansano,GR,42.689722,11.334722
Scarlino,GR,42.908056,10.850833
Scarperia e San Piero,FI,44.010965,11.331349
Seggiano,GR,42.929167,11.558333
Semproniano,GR,42.730000,11.541111
Seravezza,LU,44.000000,10.233333
Serravalle Pistoiese,PT,43.900000,10.833333
Sestino,AR,43.710556,12.298889
Sesto Fiorentino,FI,43.833333,11.200000
Siena,SI,43.167200,11.467600
Signa,FI,43.783333,11.100000
Sillano Giuncugnano,LU,44.233333,10.300000
Sinalunga,SI,43.216667,11.733333
Sorano,GR,42.681944,11.714167
Sovicille,SI,43.283333,11.233333
Stazzema,LU,43.993056,10.310556
Subbiano,AR,43.580000,11.872222
Suvereto,LI,43.083333,10.683333
Talla,AR,43.602778,11.788056
Terranuova Bracciolini,AR,43.553056,11.589444
Terricciola,PI,43.525556,10.680833
Torrita di Siena,SI,43.166667,11.766667
Trequanda,SI,43.183333,11.666667
Tresana,MS,44.233333,9.950000
Uzzano,PT,43.888824,10.708848
Vagli Sotto,LU,44.116667,10.283333
Vaglia,FI,43.907222,11.281667
Vaiano,PO,43.966667,11.116667
Vecchiano,PI,43.783333,10.383333
Vernio,PO,44.050000,11.150000
Viareggio,LU,43.867239,10.250606
Vicchio,FI,43.933333,11.466667
Vicopisano,PI,43.699139,10.583111
Villa Basilica,LU,43.916667,10.650000
Villa Collemandina,LU,44.166667,10.400000
Villafranca in L.,MS,44.294670,9.949656
Vinci,FI,43.783333,10.916667
Volterra,PI,43.400000,10.866667
Zeri,MS,44.350000,9.766667
