name,province,latitude,longitude
Rocca d'Arce,FR,41.583333,13.583333
Rocca Massima,LT,41.678330,12.920630
Rocca Sinibalda,RI,42.272639,12.924500
Roccagorga,LT,41.533333,13.150000
Roccantica,RI,42.316667,12.700000
Roccasecca,FR,41.550000,13.666667
Roccasecca dei Volsci,LT,41.483333,13.216667
Sabaudia,LT,41.299850,13.024770
Salisano,RI,42.266667,12.750000
San Biagio Saracinisco,FR,41.616667,13.933333
San Donato Val di Comino,FR,41.708900,13.812600
San Felice Circeo,LT,41.235278,13.095556
San Giorgio a Liri,FR,41.400000,13.766667
San Giovanni Incarico,FR,41.500000,13.550000
San Vittore del Lazio,FR,41.466667,13.933333
Sant'Ambrogio sul G.,FR,41.389018,13.871515
Sant'Andrea del G.,FR,41.367217,13.840915
Sant'Apollinare,FR,41.400000,13.833333
Sant'Elia Fiumerapido,FR,41.550000,13.866667
Santi Cosma e Damiano,LT,41.300000,13.816667
Santopadre,FR,41.600000,13.633333
Scandriglia,RI,42.166667,12.850000
Selci,RI,42.316667,12.616667
Sermoneta,LT,41.550000,12.983333
Serrone,FR,41.842120,13.095190
Settefrati,FR,41.669624,13.850011
Sezze,LT,41.500000,13.066667
Sgurgola,FR,41.670750,13.149333
Sonnino,LT,41.414458,13.241397
Sora,FR,41.716667,13.616667
Sperlonga,LT,41.266667,13.433333
Spigno Saturnia,LT,41.300000,13.733333
Stimigliano,RI,42.300000,12.566667
Strangolagalli,FR,41.600750,13.491800
Supino,FR,41.616667,13.233333
Tarano,RI,42.350000,12.600000
Terelle,FR,41.552139,13.777806
Terracina,LT,41.283333,13.250000
Toffia,RI,42.216667,12.750000
Torre Cajetani,FR,41.786720,13.265200
Torri in Sabina,RI,42.350000,12.633333
Torrice,FR,41.629556,13.398167
Torricella in Sabina,RI,42.261944,12.869722
Trevi nel Lazio,FR,41.862222,13.246944
Trivigliano,FR,41.775806,13.272806
Turania,RI,42.133333,13.016667
Vacone,RI,42.383333,12.650000
Vallecorsa,FR,41.450000,13.400000
Vallemaio,FR,41.365917,13.811500
Vallerotonda,FR,41.550000,13.916667
Varco Sabino,RI,42.233333,13.016667
Ventotene,LT,40.800000,13.433333
Veroli,FR,41.683333,13.416667
Vicalvi,FR,41.683333,13.716667
Vico nel Lazio,FR,41.783333,13.350000
Villa Latina,FR,41.616667,13.833333
Villa Santa Lucia,FR,41.516667,13.766667
Villa Santo Stefano,FR,41.516667,13.316667
Viticuso,FR,41.525278,13.969167
